id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
12273,143,278,0,0,0,74,0,0,-1
12274,139,278,0,0,0,-1,0,0,-1
12275,140,278,0,0,0,70,0,0,-1
12276,147,278,0,0,0,-1,0,0,-1
12277,153,278,0,0,0,62,0,0,-1
12278,151,278,0,0,0,-1,0,0,-1
12279,149,278,0,0,0,-1,0,0,-1
12280,155,278,0,0,0,-1,0,0,-1
12281,157,278,0,0,0,-1,0,0,-1
12282,161,278,0,0,0,74,0,0,-1
12283,156,278,0,0,0,70,0,0,-1
13024,0,296,0,0,0,-1,0,0,-1
13025,17,296,1,0,0,-1,0,0,-1
13026,7,296,0,0,0,-1,0,0,-1
13027,13,296,0,0,0,-1,0,0,-1
13028,9,296,0,0,0,92,0,0,11
13029,19,296,1,0,0,-1,0,0,-1
13030,30,296,0,0,0,81,0,0,26
13031,24,296,0,0,1,81,0,0,23
13032,25,296,0,0,0,-1,1,0,-1
13033,21,296,0,0,0,72,1,0,33
13034,34,296,0,0,0,81,0,2,16
13035,3,296,0,0,0,-1,0,0,-1
13036,2,296,0,0,0,-1,0,0,-1
13037,11,296,0,0,0,92,0,0,-1
13038,16,296,0,0,0,81,0,0,-1
13039,14,296,0,0,0,-1,0,0,-1
13040,20,296,0,0,0,-1,0,0,-1
13041,26,296,0,0,0,81,0,0,-1
13042,23,296,0,0,0,81,0,0,-1
13043,22,296,0,0,0,-1,0,0,-1
13044,33,296,0,0,0,72,0,0,-1
13045,134,296,0,0,0,-1,0,0,-1
13046,136,296,0,0,0,-1,0,0,-1
13047,143,296,0,0,1,25,0,0,137
13048,140,296,0,0,0,-1,0,0,-1
13049,141,296,0,0,0,57,0,0,148
13050,146,296,0,0,0,57,0,0,144
13051,151,296,0,0,0,-1,0,0,-1
13052,152,296,0,0,0,76,0,0,149
13053,156,296,0,0,0,-1,0,0,-1
13054,159,296,0,0,0,-1,0,0,-1
13055,158,296,0,0,0,58,0,0,155
13056,135,296,0,0,0,-1,0,0,-1
13057,137,296,0,0,0,25,0,0,-1
13058,144,296,0,0,0,57,0,0,-1
13059,139,296,0,0,0,-1,0,0,-1
13060,148,296,1,0,0,57,0,0,-1
13061,149,296,0,0,0,76,0,0,-1
13062,147,296,0,0,0,-1,0,0,-1
13063,153,296,0,0,0,-1,0,0,-1
13064,145,296,0,0,0,-1,0,0,-1
13065,155,296,0,0,0,58,0,0,-1
13066,161,296,0,0,0,-1,0,0,-1
13067,157,296,0,0,0,-1,0,0,-1
14125,101,321,0,0,0,-1,0,0,-1
14126,107,321,0,0,0,-1,0,0,-1
14127,103,321,0,0,0,-1,0,0,-1
14128,108,321,1,0,0,-1,0,0,-1
14129,110,321,0,0,0,67,0,0,129
14130,115,321,0,0,0,-1,1,0,-1
14131,116,321,0,0,0,82,0,0,104
14132,118,321,1,0,0,82,0,1,120
14133,131,321,0,0,0,-1,0,0,-1
14134,122,321,1,0,0,-1,0,0,-1
14135,126,321,0,0,0,77,0,1,117
14136,100,321,0,0,0,-1,0,0,-1
14137,99,321,0,0,0,-1,0,0,-1
14138,104,321,0,0,0,82,0,0,-1
14139,111,321,0,0,0,-1,0,0,-1
14140,117,321,0,0,0,77,0,0,-1
14141,120,321,0,0,0,82,0,0,-1
14142,113,321,0,0,0,-1,0,0,-1
14143,129,321,0,0,0,67,0,0,-1
14144,123,321,0,0,0,-1,0,0,-1
14145,135,321,0,0,0,-1,0,1,-1
14146,136,321,1,0,0,-1,0,0,-1
14147,143,321,0,0,0,66,0,0,149
14148,140,321,0,0,0,-1,0,0,-1
14149,137,321,0,0,0,-1,0,0,-1
14150,146,321,0,0,0,-1,0,0,-1
14151,148,321,0,0,1,69,0,0,151
14152,152,321,1,0,0,66,0,0,145
14153,160,321,0,0,0,-1,0,1,-1
14154,159,321,0,0,0,81,0,0,161
14155,158,321,0,0,0,66,1,0,156
14156,134,321,0,0,0,-1,0,0,-1
14157,138,321,0,0,0,-1,0,0,-1
14158,139,321,0,0,0,-1,0,0,-1
14159,151,321,0,0,0,69,0,0,-1
14160,149,321,0,0,0,66,0,0,-1
14161,153,321,0,0,0,-1,0,0,-1
14162,145,321,0,0,0,66,0,0,-1
14163,147,321,0,0,0,-1,0,0,-1
14164,161,321,0,0,0,81,0,0,-1
14165,155,321,0,0,0,-1,0,0,-1
14166,157,321,0,0,0,-1,0,0,-1
14167,156,321,0,0,0,66,0,0,-1
